email,score,real
email,0.272,1
email,0.272,1
email,0.272,0
email,0.272,0
email,0.272,0
email,0.27,0
email,0.27,1
email,0.27,0
email,0.27,0
email,0.27,0
email,0.27,0
email,0.268,1
email,0.268,0
email,0.268,0
email,0.268,0
email,0.266,0
email,0.266,0
email,0.266,0
email,0.266,0
email,0.266,0
email,0.266,0
email,0.266,1
email,0.264,1
email,0.264,0
email,0.264,1
email,0.264,0
email,0.264,0
email,0.264,0
email,0.262,0
email,0.262,1
email,0.262,0
email,0.262,0
email,0.262,0
email,0.262,0
email,0.262,0
email,0.262,1
email,0.262,0
email,0.262,0
email,0.26,0
email,0.26,0
email,0.26,0
email,0.26,1
email,0.26,1
email,0.26,0
email,0.26,1
email,0.26,1
email,0.26,0
email,0.258,0
email,0.258,0
email,0.258,0
email,0.258,1
email,0.258,1
email,0.258,0
email,0.258,1
email,0.258,1
email,0.258,0
email,0.258,1
email,0.256,0
email,0.256,0
email,0.256,0
email,0.256,0
email,0.256,1
email,0.254,1
email,0.254,0
email,0.254,1
email,0.254,0
email,0.254,0
email,0.252,1
email,0.252,1
email,0.252,0
email,0.252,0
email,0.252,0
email,0.252,1
email,0.25,0
email,0.25,1
email,0.25,0
email,0.25,1
email,0.25,0
email,0.25,1
email,0.248,1
email,0.248,1
email,0.248,0
email,0.248,1
email,0.248,1
email,0.248,0
email,0.248,1
email,0.246,1
email,0.246,0
email,0.246,0
email,0.246,0
email,0.246,0
email,0.246,0
email,0.244,0
email,0.244,1
email,0.244,0
email,0.244,0
email,0.244,1
email,0.244,0
email,0.242,1
email,0.242,1
email,0.242,1
email,0.242,1
email,0.242,0
email,0.242,0
email,0.242,1
email,0.242,0
email,0.24,0
email,0.24,0
email,0.24,0
email,0.24,0
email,0.24,0
email,0.24,0
email,0.24,1
email,0.24,1
email,0.24,0
email,0.24,0
email,0.24,0
email,0.24,0
email,0.238,0
email,0.238,0
email,0.238,1
email,0.238,1
email,0.238,1
email,0.238,1
email,0.238,0
email,0.238,0
email,0.238,1
email,0.238,0
email,0.236,1
email,0.236,0
email,0.236,0
email,0.236,1
email,0.236,0
email,0.236,1
email,0.236,0
email,0.234,0
email,0.234,0
email,0.234,0
email,0.234,1
email,0.234,0
email,0.234,0
email,0.232,0
email,0.232,0
email,0.232,0
email,0.232,1
email,0.232,0
email,0.232,0
email,0.232,0
email,0.232,1
email,0.232,0
email,0.232,0
email,0.232,1
email,0.23,1
email,0.23,0
email,0.23,0
email,0.23,0
email,0.23,1
email,0.228,0
email,0.228,1
email,0.228,0
email,0.228,1
email,0.228,0
email,0.228,1
email,0.226,0
email,0.226,1
email,0.226,0
email,0.226,0
email,0.226,1
email,0.226,0
email,0.226,1
email,0.224,0
email,0.224,0
email,0.224,1
email,0.224,1
email,0.224,1
email,0.224,0
email,0.224,0
email,0.224,0
email,0.224,0
email,0.224,0
email,0.224,0
email,0.224,0
email,0.224,1
email,0.224,0
email,0.224,0
email,0.224,0
email,0.222,0
email,0.222,1
email,0.222,1
email,0.222,0
email,0.222,1
email,0.222,0
email,0.222,1
email,0.222,0
email,0.222,1
email,0.222,1
email,0.222,1
email,0.22,0
email,0.22,0
email,0.22,0
email,0.22,1
email,0.22,0
email,0.22,0
email,0.218,1
email,0.218,0
email,0.218,1
email,0.218,0
email,0.218,1
email,0.216,0
email,0.216,1
email,0.216,0
email,0.216,0
email,0.216,1
email,0.216,0
email,0.216,0
email,0.216,0
email,0.214,0
email,0.214,0
email,0.214,0
email,0.214,0
email,0.214,0
email,0.212,1
email,0.212,0
email,0.212,0
email,0.21,1
email,0.21,0
email,0.21,0
email,0.21,0
email,0.21,0
email,0.21,1
email,0.21,0
email,0.21,1
email,0.21,0
email,0.21,0
email,0.208,0
email,0.208,1
email,0.208,1
email,0.208,1
email,0.208,1
email,0.208,1
email,0.208,1
email,0.208,0
email,0.206,0
email,0.206,0
email,0.206,0
email,0.206,0
email,0.206,0
email,0.206,1
email,0.206,1
email,0.206,0
email,0.206,0
email,0.206,0
email,0.206,0
email,0.206,0
email,0.206,1
email,0.206,1
email,0.204,0
email,0.204,1
email,0.204,0
email,0.204,1
email,0.204,1
email,0.204,1
email,0.204,0
email,0.204,0
email,0.202,0
email,0.202,1
email,0.202,0
email,0.202,0
email,0.202,1
email,0.202,1
email,0.202,1
email,0.202,0
email,0.202,0
email,0.202,1
email,0.202,0
email,0.202,0
email,0.202,0
email,0.202,0
email,0.202,0
email,0.2,0
email,0.2,1
email,0.2,0
email,0.2,0
email,0.2,0
email,0.2,0
email,0.2,1
email,0.198,0
email,0.198,0
email,0.198,0
email,0.198,0
email,0.198,0
email,0.198,0
email,0.198,1
email,0.198,1
email,0.198,1
email,0.198,0
email,0.198,0
email,0.198,1
email,0.198,0
email,0.196,0
email,0.196,0
email,0.196,1
email,0.196,0
email,0.196,1
email,0.196,0
email,0.196,1
email,0.196,0
email,0.196,1
email,0.196,1
email,0.196,0
email,0.194,0
email,0.194,0
email,0.194,0
email,0.194,0
email,0.194,0
email,0.194,0
email,0.194,0
email,0.194,1
email,0.194,1
email,0.194,0
email,0.194,0
email,0.194,1
email,0.194,1
email,0.194,0
email,0.194,1
email,0.194,0
email,0.194,0
email,0.192,0
email,0.192,0
email,0.192,0
email,0.192,0
email,0.192,1
email,0.192,1
email,0.192,0
email,0.192,0
email,0.192,0
email,0.192,0
email,0.192,0
email,0.192,1
email,0.192,0
email,0.192,0
email,0.192,0
email,0.19,0
email,0.19,1
email,0.19,0
email,0.19,0
email,0.19,0
email,0.19,0
email,0.19,0
email,0.19,0
email,0.19,0
email,0.19,0
email,0.19,0
email,0.19,0
email,0.19,0
email,0.188,1
email,0.188,0
email,0.188,0
email,0.188,0
email,0.188,0
email,0.188,1
email,0.188,0
email,0.188,1
email,0.188,1
email,0.186,0
email,0.186,0
email,0.186,0
email,0.186,0
email,0.186,0
email,0.186,1
email,0.186,0
email,0.184,0
email,0.184,0
email,0.184,0
email,0.184,1
email,0.184,1
email,0.184,0
email,0.184,0
email,0.184,1
email,0.184,0
email,0.184,0
email,0.184,1
email,0.184,0
email,0.182,0
email,0.182,0
email,0.182,0
email,0.182,0
email,0.182,0
email,0.182,0
email,0.182,0
email,0.182,0
email,0.182,1
email,0.18,1
email,0.18,0
email,0.18,0
email,0.18,1
email,0.18,1
email,0.18,0
email,0.18,1
email,0.18,1
email,0.18,0
email,0.18,0
email,0.18,0
email,0.18,1
email,0.178,0
email,0.178,0
email,0.178,0
email,0.178,0
email,0.178,1
email,0.178,1
email,0.178,0
email,0.178,1
email,0.178,0
email,0.178,0
email,0.176,0
email,0.176,0
email,0.176,0
email,0.176,0
email,0.176,0
email,0.176,0
email,0.176,1
email,0.176,1
email,0.176,0
email,0.176,0
email,0.176,0
email,0.176,0
email,0.174,0
email,0.174,0
email,0.174,0
email,0.172,0
email,0.172,0
email,0.172,0
email,0.172,0
email,0.172,0
email,0.172,1
email,0.172,1
email,0.172,0
email,0.172,0
email,0.172,0
email,0.172,0
email,0.17,0
email,0.17,0
email,0.17,1
email,0.17,0
email,0.17,0
email,0.17,0
email,0.17,0
email,0.17,0
email,0.17,1
email,0.17,0
email,0.17,1
email,0.17,0
email,0.17,1
email,0.17,1
email,0.17,0
email,0.168,1
email,0.168,1
email,0.168,1
email,0.168,1
email,0.168,0
email,0.168,1
email,0.168,1
email,0.168,1
email,0.168,0
email,0.168,1
email,0.168,0
email,0.168,0
email,0.168,1
email,0.168,0
email,0.168,0
email,0.168,0
email,0.166,0
email,0.166,0
email,0.166,0
email,0.166,1
email,0.166,0
email,0.166,1
email,0.166,0
email,0.166,0
email,0.166,0
email,0.166,0
email,0.166,0
email,0.166,0
email,0.166,0
email,0.164,0
email,0.164,0
email,0.164,0
email,0.164,1
email,0.164,0
email,0.164,0
email,0.164,0
email,0.164,1
email,0.164,0
email,0.162,0
email,0.162,0
email,0.162,0
email,0.162,0
email,0.162,0
email,0.162,0
email,0.162,0
email,0.162,1
email,0.162,0
email,0.162,1
email,0.162,0
email,0.162,0
email,0.162,0
email,0.16,0
email,0.16,0
email,0.16,0
email,0.16,1
email,0.16,0
email,0.16,0
email,0.16,0
email,0.16,1
email,0.16,1
email,0.158,0
email,0.158,0
email,0.158,1
email,0.158,0
email,0.158,0
email,0.158,0
email,0.158,1
email,0.158,0
email,0.156,1
email,0.156,0
email,0.156,0
email,0.156,0
email,0.156,0
email,0.156,0
email,0.156,0
email,0.156,1
email,0.156,1
email,0.156,0
email,0.156,0
email,0.156,0
email,0.156,1
email,0.156,1
email,0.154,0
email,0.154,0
email,0.154,0
email,0.154,1
email,0.154,1
email,0.154,0
email,0.154,1
email,0.154,1
email,0.154,1
email,0.152,1
email,0.152,0
email,0.152,0
email,0.152,1
email,0.152,0
email,0.152,0
email,0.152,0
email,0.152,0
email,0.152,0
email,0.152,0
email,0.152,0
email,0.15,0
email,0.15,0
email,0.15,0
email,0.15,0
email,0.15,0
email,0.15,1
email,0.15,0
email,0.15,0
email,0.15,1
email,0.15,0
email,0.15,0
email,0.148,0
email,0.148,0
email,0.148,0
email,0.148,0
email,0.148,0
email,0.148,0
email,0.148,0
email,0.146,0
email,0.146,0
email,0.146,0
email,0.146,1
email,0.146,1
email,0.146,0
email,0.146,1
email,0.146,0
email,0.146,1
email,0.146,0
email,0.146,1
email,0.144,0
email,0.144,0
email,0.144,1
email,0.144,0
email,0.144,0
email,0.144,1
email,0.144,0
email,0.144,1
email,0.144,0
email,0.144,0
email,0.144,1
email,0.144,0
email,0.142,1
email,0.142,0
email,0.142,0
email,0.142,0
email,0.142,0
email,0.142,0
email,0.142,0
email,0.142,0
email,0.142,1
email,0.142,0
email,0.142,0
email,0.142,0
email,0.142,0
email,0.142,0
email,0.142,0
email,0.142,0
email,0.142,0
email,0.14,0
email,0.14,0
email,0.14,0
email,0.14,0
email,0.14,1
email,0.14,0
email,0.14,1
email,0.14,0
email,0.14,1
email,0.14,0
email,0.14,1
email,0.14,0
email,0.14,0
email,0.14,0
email,0.138,0
email,0.138,0
email,0.138,0
email,0.138,0
email,0.138,0
email,0.138,0
email,0.138,0
email,0.136,0
email,0.136,0
email,0.136,0
email,0.136,0
email,0.136,0
email,0.136,0
email,0.136,1
email,0.136,0
email,0.136,0
email,0.136,1
email,0.136,0
email,0.136,0
email,0.136,1
email,0.136,0
email,0.136,0
email,0.134,0
email,0.134,1
email,0.134,0
email,0.134,0
email,0.134,0
email,0.134,0
email,0.134,1
email,0.132,0
email,0.132,0
email,0.132,1
email,0.132,1
email,0.132,0
email,0.132,0
email,0.132,0
email,0.132,0
email,0.132,0
email,0.132,1
email,0.13,0
email,0.13,1
email,0.13,0
email,0.13,0
email,0.13,0
email,0.13,1
email,0.13,0
email,0.13,1
email,0.13,0
email,0.13,0
email,0.13,0
email,0.13,0
email,0.13,0
email,0.128,1
email,0.128,1
email,0.128,0
email,0.128,0
email,0.128,0
email,0.128,1
email,0.128,0
email,0.128,1
email,0.128,1
email,0.128,0
email,0.128,1
email,0.128,0
email,0.128,0
email,0.128,1
email,0.128,0
email,0.128,0
email,0.128,0
email,0.128,0
email,0.128,0
email,0.126,0
email,0.126,0
email,0.126,1
email,0.126,0
email,0.126,1
email,0.126,0
email,0.126,0
email,0.126,0
email,0.126,0
email,0.126,0
email,0.126,0
email,0.126,0
email,0.126,0
email,0.126,0
email,0.126,0
email,0.126,0
email,0.126,1
email,0.126,0
email,0.126,0
email,0.126,1
email,0.126,1
email,0.126,0
email,0.124,0
email,0.124,1
email,0.124,0
email,0.124,0
email,0.124,0
email,0.124,1
email,0.124,0
email,0.124,0
email,0.124,1
email,0.124,1
email,0.124,0
email,0.124,0
email,0.124,0
email,0.122,0
email,0.122,0
email,0.122,0
email,0.122,1
email,0.122,0
email,0.122,0
email,0.122,0
email,0.122,1
email,0.122,0
email,0.122,0
email,0.122,0
email,0.122,0
email,0.122,1
email,0.122,1
email,0.122,1
email,0.122,0
email,0.122,0
email,0.122,0
email,0.122,0
email,0.122,0
email,0.122,0
email,0.12,0
email,0.12,0
email,0.12,0
email,0.12,0
email,0.12,0
email,0.12,0
email,0.12,0
email,0.12,0
email,0.12,0
email,0.12,1
email,0.12,0
email,0.12,0
email,0.12,0
email,0.12,0
email,0.12,1
email,0.12,0
email,0.12,0
email,0.118,0
email,0.118,0
email,0.118,0
email,0.118,1
email,0.118,0
email,0.118,0
email,0.118,0
email,0.118,0
email,0.118,0
email,0.118,0
email,0.116,0
email,0.116,0
email,0.116,1
email,0.116,0
email,0.116,0
email,0.116,1
email,0.116,0
email,0.116,0
email,0.116,1
email,0.116,0
email,0.116,1
email,0.116,1
email,0.116,1
email,0.116,0
email,0.116,0
email,0.116,0
email,0.114,0
email,0.114,0
email,0.114,0
email,0.114,0
email,0.114,0
email,0.114,0
email,0.114,0
email,0.114,0
email,0.114,0
email,0.114,0
email,0.114,0
email,0.114,1
email,0.112,0
email,0.112,0
email,0.112,0
email,0.112,0
email,0.112,1
email,0.112,0
email,0.112,0
email,0.112,0
email,0.112,0
email,0.112,0
email,0.112,0
email,0.112,0
email,0.112,0
email,0.11,0
email,0.11,0
email,0.11,0
email,0.11,0
email,0.11,0
email,0.11,0
email,0.11,0
email,0.11,0
email,0.11,0
email,0.11,0
email,0.11,0
email,0.11,0
email,0.108,0
email,0.108,0
email,0.108,0
email,0.108,0
email,0.108,0
email,0.108,0
email,0.108,0
email,0.108,0
email,0.108,0
email,0.108,0
email,0.108,0
email,0.108,0
email,0.108,0
email,0.108,0
email,0.108,0
email,0.108,0
email,0.108,0
email,0.108,0
email,0.108,0
email,0.108,0
email,0.108,0
email,0.108,0
email,0.106,0
email,0.106,0
email,0.106,0
email,0.106,0
email,0.106,1
email,0.106,0
email,0.106,0
email,0.106,0
email,0.106,1
email,0.106,0
email,0.106,0
email,0.104,0
email,0.104,0
email,0.104,1
email,0.104,0
email,0.104,0
email,0.104,0
email,0.104,0
email,0.104,1
email,0.104,0
email,0.104,0
email,0.104,1
email,0.104,0
email,0.104,0
email,0.104,0
email,0.104,0
email,0.104,0
email,0.104,0
email,0.104,0
email,0.104,0
email,0.104,0
email,0.104,0
email,0.104,0
email,0.104,1
email,0.104,0
email,0.104,0
email,0.104,0
email,0.102,1
email,0.102,0
email,0.102,0
email,0.102,0
email,0.102,0
email,0.102,0
email,0.102,0
email,0.102,1
email,0.102,0
email,0.102,0
email,0.1,0
email,0.1,0
email,0.1,0
email,0.1,0
email,0.1,1
email,0.1,0
email,0.1,0
email,0.1,0
email,0.1,1
email,0.1,0
email,0.1,0
email,0.1,1
email,0.1,1
email,0.1,0
email,0.1,0
email,0.1,1
email,0.1,0
email,0.098,0
email,0.098,0
email,0.098,0
email,0.098,0
email,0.098,0
email,0.098,1
email,0.098,0
email,0.098,0
email,0.098,1
email,0.098,0
email,0.098,0
email,0.098,0
email,0.098,0
email,0.098,0
email,0.098,0
email,0.098,0
email,0.098,0
email,0.098,0
email,0.098,0
email,0.098,0
email,0.098,0
email,0.096,1
email,0.096,0
email,0.096,1
email,0.096,1
email,0.096,1
email,0.096,0
email,0.096,0
email,0.096,0
email,0.096,1
email,0.096,0
email,0.096,1
email,0.096,0
email,0.094,0
email,0.094,0
email,0.094,0
email,0.094,0
email,0.094,0
email,0.094,0
email,0.094,0
email,0.094,1
email,0.094,0
email,0.094,0
email,0.094,0
email,0.094,0
email,0.094,0
email,0.094,0
email,0.092,0
email,0.092,0
email,0.092,0
email,0.092,1
email,0.092,0
email,0.092,0
email,0.092,1
email,0.092,0
email,0.092,0
email,0.092,0
email,0.092,0
email,0.092,0
email,0.092,0
email,0.092,0
email,0.092,0
email,0.092,1
email,0.092,0
email,0.092,0
email,0.09,0
email,0.09,0
email,0.09,1
email,0.09,0
email,0.09,1
email,0.09,0
email,0.09,0
email,0.09,0
email,0.09,0
email,0.09,0
email,0.09,0
email,0.09,0
email,0.09,0
email,0.09,0
email,0.09,0
email,0.09,0
email,0.09,1
email,0.09,1
email,0.09,0
email,0.09,0
email,0.09,0
email,0.09,0
email,0.09,0
email,0.09,0
email,0.09,0
email,0.09,0
email,0.09,0
email,0.09,0
email,0.09,0
email,0.09,0
email,0.088,0
email,0.088,0
email,0.088,1
email,0.088,0
email,0.088,0
email,0.088,0
email,0.088,0
email,0.088,0
email,0.088,0
email,0.088,1
email,0.088,0
email,0.088,0
email,0.086,0
email,0.086,0
email,0.086,0
email,0.086,0
email,0.086,0
email,0.086,1
email,0.086,0
email,0.086,0
email,0.086,0
email,0.086,0
email,0.086,0
email,0.086,0
email,0.086,0
email,0.086,0
email,0.086,0
email,0.086,0
email,0.086,0
email,0.086,0
email,0.086,0
email,0.086,0
email,0.086,0
email,0.084,0
email,0.084,1
email,0.084,0
email,0.084,0
email,0.084,0
email,0.084,0
email,0.084,0
email,0.084,0
email,0.084,0
email,0.084,1
email,0.084,1
email,0.084,0
email,0.082,0
email,0.082,0
email,0.082,0
email,0.082,0
email,0.082,0
email,0.082,0
email,0.082,0
email,0.082,1
email,0.082,0
email,0.082,0
email,0.082,0
email,0.082,0
email,0.082,1
email,0.082,1
email,0.082,0
email,0.082,0
email,0.082,0
email,0.082,0
email,0.082,1
email,0.082,1
email,0.082,0
email,0.082,1
email,0.08,0
email,0.08,1
email,0.08,0
email,0.08,0
email,0.08,0
email,0.08,1
email,0.08,0
email,0.08,0
email,0.08,0
email,0.08,0
email,0.08,0
email,0.08,0
email,0.08,1
email,0.08,0
email,0.08,0
email,0.08,0
email,0.08,0
email,0.078,1
email,0.078,0
email,0.078,1
email,0.078,0
email,0.078,0
email,0.078,0
email,0.078,0
email,0.078,0
email,0.078,0
email,0.078,0
email,0.078,0
email,0.078,0
email,0.078,1
email,0.078,0
email,0.078,0
email,0.078,0
email,0.078,1
email,0.078,0
email,0.078,0
email,0.078,0
email,0.078,0
email,0.078,0
email,0.078,0
email,0.078,0
email,0.078,0
email,0.078,0
email,0.078,0
email,0.078,0
email,0.076,0
email,0.076,1
email,0.076,0
email,0.076,0
email,0.076,0
email,0.076,0
email,0.076,0
email,0.076,0
email,0.076,0
email,0.076,1
email,0.076,0
email,0.076,0
email,0.076,0
email,0.074,1
email,0.074,1
email,0.074,0
email,0.074,0
email,0.074,0
email,0.074,0
email,0.074,0
email,0.074,1
email,0.074,0
email,0.074,0
email,0.074,0
email,0.074,0
email,0.074,0
email,0.074,0
email,0.074,0
email,0.074,0
email,0.074,1
email,0.074,0
email,0.074,0
email,0.074,0
email,0.074,0
email,0.074,0
email,0.074,0
email,0.074,0
email,0.074,0
email,0.072,0
email,0.072,0
email,0.072,1
email,0.072,1
email,0.072,0
email,0.072,0
email,0.072,0
email,0.072,1
email,0.072,0
email,0.072,0
email,0.072,0
email,0.072,0
email,0.072,0
email,0.072,0
email,0.072,0
email,0.072,0
email,0.072,1
email,0.072,0
email,0.072,0
email,0.072,0
email,0.072,0
email,0.072,0
email,0.072,0
email,0.072,0
email,0.072,0
email,0.072,0
email,0.072,0
email,0.072,1
email,0.072,0
email,0.072,1
email,0.072,0
email,0.07,0
email,0.07,0
email,0.07,1
email,0.07,0
email,0.07,0
email,0.07,1
email,0.07,0
email,0.07,1
email,0.07,1
email,0.07,0
email,0.07,0
email,0.07,1
email,0.07,0
email,0.07,0
email,0.07,0
email,0.07,0
email,0.07,0
email,0.07,0
email,0.07,0
email,0.07,1
email,0.068,0
email,0.068,1
email,0.068,0
email,0.068,0
email,0.068,1
email,0.068,1
email,0.068,0
email,0.068,1
email,0.068,0
email,0.068,0
email,0.068,0
email,0.068,0
email,0.068,0
email,0.068,0
email,0.068,0
email,0.068,0
email,0.066,0
email,0.066,0
email,0.066,0
email,0.066,0
email,0.066,0
email,0.066,0
email,0.066,0
email,0.066,1
email,0.066,0
email,0.066,1
email,0.066,0
email,0.066,0
email,0.066,0
email,0.066,1
email,0.066,0
email,0.066,0
email,0.066,1
email,0.066,0
email,0.066,0
email,0.066,0
email,0.066,1
email,0.066,0
email,0.064,0
email,0.064,0
email,0.064,1
email,0.064,0
email,0.064,0
email,0.064,0
email,0.064,0
email,0.064,0
email,0.064,0
email,0.064,0
email,0.064,0
email,0.064,0
email,0.064,0
email,0.064,0
email,0.064,0
email,0.064,0
email,0.064,0
email,0.064,0
email,0.064,0
email,0.064,0
email,0.064,1
email,0.064,0
email,0.064,0
email,0.064,0
email,0.064,0
email,0.064,0
email,0.064,0
email,0.064,1
email,0.064,0
email,0.064,1
email,0.062,0
email,0.062,1
email,0.062,1
email,0.062,0
email,0.062,0
email,0.062,1
email,0.062,0
email,0.062,0
email,0.062,0
email,0.062,0
email,0.062,0
email,0.062,1
email,0.062,0
email,0.062,0
email,0.062,0
email,0.062,0
email,0.062,0
email,0.062,1
email,0.062,1
email,0.062,0
email,0.062,0
email,0.062,1
email,0.062,0
email,0.062,0
email,0.062,0
email,0.062,0
email,0.062,0
email,0.062,0
email,0.062,0
email,0.062,0
email,0.062,0
email,0.062,0
email,0.062,0
email,0.06,0
email,0.06,0
email,0.06,0
email,0.06,1
email,0.06,0
email,0.06,0
email,0.06,0
email,0.06,1
email,0.06,0
email,0.06,1
email,0.06,0
email,0.06,0
email,0.06,0
email,0.06,1
email,0.06,0
email,0.06,0
email,0.06,1
email,0.06,0
email,0.06,0
email,0.06,1
email,0.06,0
email,0.06,0
email,0.06,0
email,0.06,1
email,0.06,0
email,0.06,0
email,0.06,0
email,0.06,0
email,0.06,1
email,0.06,0
email,0.06,0
email,0.058,0
email,0.058,0
email,0.058,0
email,0.058,0
email,0.058,1
email,0.058,0
email,0.058,0
email,0.058,0
email,0.058,0
email,0.058,0
email,0.058,0
email,0.058,0
email,0.058,0
email,0.058,1
email,0.058,0
email,0.058,1
email,0.058,0
email,0.058,0
email,0.058,0
email,0.058,0
email,0.058,0
email,0.058,0
email,0.058,0
email,0.058,0
email,0.058,0
email,0.058,0
email,0.058,0
email,0.058,0
email,0.058,0
email,0.058,0
email,0.058,0
email,0.058,0
email,0.058,0
email,0.058,1
email,0.058,0
email,0.056,0
email,0.056,0
email,0.056,0
email,0.056,0
email,0.056,0
email,0.056,1
email,0.056,0
email,0.056,0
email,0.056,0
email,0.056,1
email,0.056,0
email,0.056,0
email,0.056,1
email,0.056,0
email,0.056,1
email,0.056,0
email,0.056,0
email,0.056,0
email,0.056,1
email,0.056,0
email,0.056,0
email,0.056,0
email,0.056,0
email,0.056,0
email,0.056,0
email,0.056,0
email,0.056,0
email,0.056,0
email,0.056,0
email,0.056,0
email,0.054,1
email,0.054,0
email,0.054,0
email,0.054,0
email,0.054,0
email,0.054,0
email,0.054,0
email,0.054,0
email,0.054,0
email,0.054,0
email,0.054,0
email,0.054,1
email,0.054,1
email,0.054,0
email,0.054,0
email,0.054,0
email,0.054,0
email,0.054,0
email,0.054,0
email,0.054,0
email,0.054,0
email,0.054,0
email,0.054,1
email,0.054,0
email,0.054,0
email,0.054,0
email,0.054,0
email,0.054,0
email,0.054,0
email,0.052,0
email,0.052,0
email,0.052,0
email,0.052,1
email,0.052,0
email,0.052,0
email,0.052,0
email,0.052,0
email,0.052,0
email,0.052,0
email,0.052,0
email,0.052,0
email,0.052,0
email,0.052,0
email,0.052,0
email,0.052,0
email,0.052,1
email,0.052,0
email,0.052,0
email,0.052,0
email,0.052,1
email,0.052,0
email,0.052,0
email,0.052,0
email,0.052,0
email,0.052,0
email,0.052,0
email,0.052,0
email,0.052,0
email,0.052,0
email,0.052,1
email,0.052,0
email,0.052,1
email,0.052,0
email,0.052,1
email,0.052,0
email,0.052,0
email,0.052,0
email,0.052,0
email,0.05,0
email,0.05,0
email,0.05,0
email,0.05,0
email,0.05,0
email,0.05,0
email,0.05,0
email,0.05,0
email,0.05,0
email,0.05,0
email,0.05,1
email,0.05,0
email,0.05,1
email,0.05,0
email,0.05,0
email,0.05,0
email,0.05,0
email,0.05,0
email,0.05,0
email,0.05,0
email,0.05,0
email,0.05,0
email,0.05,0
email,0.05,0
email,0.05,0
email,0.05,0
email,0.05,0
email,0.05,0
email,0.05,0
email,0.05,1
email,0.05,0
email,0.05,0
email,0.05,0
email,0.05,0
email,0.05,1
email,0.05,0
email,0.05,1
email,0.05,0
email,0.048,0
email,0.048,0
email,0.048,1
email,0.048,0
email,0.048,1
email,0.048,0
email,0.048,0
email,0.048,0
email,0.048,0
email,0.048,0
email,0.048,0
email,0.048,0
email,0.048,0
email,0.048,0
email,0.048,0
email,0.048,0
email,0.048,0
email,0.048,0
email,0.048,0
email,0.048,0
email,0.048,0
email,0.048,0
email,0.048,0
email,0.048,0
email,0.048,0
email,0.048,0
email,0.048,0
email,0.048,0
email,0.048,0
email,0.048,0
email,0.048,0
email,0.048,0
email,0.046,0
email,0.046,1
email,0.046,0
email,0.046,0
email,0.046,1
email,0.046,0
email,0.046,0
email,0.046,0
email,0.046,0
email,0.046,0
email,0.046,0
email,0.046,0
email,0.046,0
email,0.046,0
email,0.046,0
email,0.046,0
email,0.046,0
email,0.046,0
email,0.046,0
email,0.046,0
email,0.046,1
email,0.046,1
email,0.046,0
email,0.046,1
email,0.046,1
email,0.046,1
email,0.046,1
email,0.046,0
email,0.046,0
email,0.046,0
email,0.046,0
email,0.046,0
email,0.044,0
email,0.044,0
email,0.044,0
email,0.044,0
email,0.044,0
email,0.044,0
email,0.044,0
email,0.044,0
email,0.044,0
email,0.044,0
email,0.044,0
email,0.044,0
email,0.044,0
email,0.044,0
email,0.044,0
email,0.044,0
email,0.044,0
email,0.044,1
email,0.044,0
email,0.044,0
email,0.044,0
email,0.044,1
email,0.044,1
email,0.044,0
email,0.044,1
email,0.044,0
email,0.044,1
email,0.044,0
email,0.044,0
email,0.044,0
email,0.044,0
email,0.044,1
email,0.044,0
email,0.044,1
email,0.044,0
email,0.044,0
email,0.044,0
email,0.044,0
email,0.044,0
email,0.044,1
email,0.044,0
email,0.042,0
email,0.042,0
email,0.042,0
email,0.042,0
email,0.042,0
email,0.042,0
email,0.042,0
email,0.042,0
email,0.042,0
email,0.042,0
email,0.042,0
email,0.042,0
email,0.042,0
email,0.042,0
email,0.042,1
email,0.042,0
email,0.042,0
email,0.042,0
email,0.042,0
email,0.042,0
email,0.042,1
email,0.042,1
email,0.042,0
email,0.042,0
email,0.042,0
email,0.042,0
email,0.042,0
email,0.042,0
email,0.042,0
email,0.042,0
email,0.042,0
email,0.042,1
email,0.042,0
email,0.042,1
email,0.042,0
email,0.042,0
email,0.042,0
email,0.042,0
email,0.04,0
email,0.04,0
email,0.04,0
email,0.04,0
email,0.04,1
email,0.04,0
email,0.04,1
email,0.04,0
email,0.04,0
email,0.04,1
email,0.04,0
email,0.04,0
email,0.04,0
email,0.04,0
email,0.04,0
email,0.04,0
email,0.04,0
email,0.04,0
email,0.04,0
email,0.04,0
email,0.04,0
email,0.04,0
email,0.04,0
email,0.04,0
email,0.04,0
email,0.04,0
email,0.04,0
email,0.04,1
email,0.04,0
email,0.04,0
email,0.04,0
email,0.04,0
email,0.038,0
email,0.038,0
email,0.038,1
email,0.038,0
email,0.038,0
email,0.038,0
email,0.038,0
email,0.038,0
email,0.038,0
email,0.038,0
email,0.038,0
email,0.038,0
email,0.038,0
email,0.038,0
email,0.038,0
email,0.038,0
email,0.038,0
email,0.038,0
email,0.038,0
email,0.038,0
email,0.038,0
email,0.038,0
email,0.038,0
email,0.038,0
email,0.038,1
email,0.038,0
email,0.038,0
email,0.038,0
email,0.038,0
email,0.038,1
email,0.038,0
email,0.038,0
email,0.036,0
email,0.036,0
email,0.036,0
email,0.036,0
email,0.036,0
email,0.036,0
email,0.036,0
email,0.036,0
email,0.036,0
email,0.036,0
email,0.036,0
email,0.036,0
email,0.036,0
email,0.036,0
email,0.036,0
email,0.036,0
email,0.036,0
email,0.036,0
email,0.036,0
email,0.036,0
email,0.036,0
